title,author,category,publish_year,title_id,author_id,cover_url,book_stats,descriptions,reading_stats
Transport,Peter Dennis,juvenile_literature,First published in 2006,/works/OL19119498W,/authors/OL2727235A/Peter_Dennis,/images/icons/avatar_book-sm.png,Publish Date 2006|Publisher  Backpack Books|Language English|Pages 31,"Find out about the story of transport on land, at sea, and in the air.  Using the thumb index, you can whiz through time--years or sometimes even centuries--from one page to the next.  It's an exciting trip!  You can witness a Roman road being built, watch sailing shipes arrive at a dockside, and see the first steam locomotives and motor cars in action.  Then fast forward to the busy airports, highways, and container ports of today.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
Fears and phobias,Margaret O. Hyde,juvenile_literature,First published in 1977,/works/OL1886261W?edition=ia%3Afearsphobias00hyde,/authors/OL225818A/Margaret_O._Hyde,//covers.openlibrary.org/b/olid/OL4564502M-M.jpg,Publish Date 1977|Publisher  McGraw-Hill|Language English|Pages 117,Discusses the causes and cures of common fears and phobias.   Read more Read less,0 Want to read|0 Currently reading|0 Have read
Animals in science,Margaret O. Hyde,juvenile_literature,First published in 1962,/works/OL1886248W,/authors/OL225818A/Margaret_O._Hyde,/images/icons/avatar_book-sm.png,Publish Date 1962|Publisher  McGraw-Hill|Language English|Pages 143,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Know about tuberculosis,Margaret O. Hyde,juvenile_literature,First published in 1994,/works/OL1886274W?edition=ia%3Aknowabouttubercu00hyde,/authors/OL225818A/Margaret_O._Hyde,//covers.openlibrary.org/b/olid/OL1101401M-M.jpg,Publish Date 1994|Publisher  Walker and Co.|Language English|Pages 106,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Know about mental illness,Margaret O. Hyde,juvenile_literature,First published in 1996,/works/OL1886273W?edition=ia%3Aknowaboutmentali00hyde,/authors/OL225818A/Margaret_O._Hyde,//covers.openlibrary.org/b/olid/OL812864M-M.jpg,Publish Date 1996|Publisher  Walker and Co.|Language English|Pages 131,"Discusses many aspects of mental illness, including types, causes, cures, and misconceptions.   Read more Read less",1 Want to read|0 Currently reading|0 Have read
Az Eltáncolt papucsok,,juvenile_literature,First published in 1984,/works/OL18915873W,,/images/icons/avatar_book-sm.png,Publish Date 1984|Publisher  Móra|Language Hungarian|Pages 200,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
It could still be a robot,Allan Fowler,juvenile_literature,First published in 1997,/works/OL1893358W?edition=ia%3Aitcouldstillbero0000fowl_a6v7,/authors/OL226665A/Allan_Fowler,//covers.openlibrary.org/b/olid/OL1007086M-M.jpg,Publish Date 1997|Publisher  Children's Press|Language English|Pages 31,"A simple introduction to smart machines, most of which currently do not take human form, performing tasks too dangerous, too boring, or too difficult for people to do.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
It Could Still Be a Worm,Allan Fowler,juvenile_literature,First published in 1996,/works/OL1893367W,/authors/OL226665A/Allan_Fowler,//covers.openlibrary.org/b/olid/OL7658269M-M.jpg,Publish Date October 1996|Publisher  Children's Press (CT)|Language English|Pages 31,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Ang Tao sa malacañang,Alberto E. Gamos,juvenile_literature,First published in 1992,/works/OL18951627W,/authors/OL6576232A/Alberto_E._Gamos,/images/icons/avatar_book-sm.png,"Publish Date 1992|Publisher  Children's Communication Center,              Adarna Book Services|Language Tagalog|Pages 32",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The baby book,Ann Morris,juvenile_literature,First published in 1996,/works/OL1850664W?edition=ia%3Ababybook0000morr,/authors/OL221500A/Ann_Morris,//covers.openlibrary.org/b/olid/OL782315M-M.jpg,Publish Date 1996|Publisher  Silver Press|Language English|Pages 32,"Photographs of babies from many nations, engaged in typical activities.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
The wonders of life on earth,Lincoln Kinnear Barnett,juvenile_literature,First published in 1960,/works/OL18487016W,/authors/OL1435876A/Lincoln_Kinnear_Barnett,/images/icons/avatar_book-sm.png,Publish Date 1960|Publisher  Golden Press|Language English|Pages 215,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
What has Wild Tom done now?,Robert M. Quackenbush,juvenile_literature,First published in 1981,/works/OL1851429W?edition=ia%3Awhathaswildtomdo00quac,/authors/OL221588A/Robert_M._Quackenbush,//covers.openlibrary.org/b/olid/OL4111401M-M.jpg,Publish Date 1981|Publisher  Prentice-Hall|Language English|Pages 36,"Highlights the life of the prolific inventor who gave the world such useful items as the electric light, motion pictures, and the phonograph.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
Little Tom Tucker,Paul Galdone,juvenile_literature,First published in 1970,/works/OL18522252W,/authors/OL3975543A/Paul_Galdone,/images/icons/avatar_book-sm.png,Publish Date 1970|Publisher  McGraw-Hill|Language English|Pages 39,Retells the history of Tommy Tucker who did all he could to avoid school.   Read more Read less,0 Want to read|0 Currently reading|0 Have read
The truth about spies,Geraldine Woods,juvenile_literature,First published in 1981,/works/OL19001034W,/authors/OL28443A/Geraldine_Woods,/images/icons/avatar_book-sm.png,Publish Date 1981|Publisher  Rourke Enterprises|Language English|Pages 64,Brief biographies of famous spies highlighting their undercover activities.   Read more Read less,0 Want to read|0 Currently reading|0 Have read
How things work,"Encyclopaedia Britannica, inc",juvenile_literature,First published in 1992,/works/OL19001734W?edition=ia%3Afascinatingfacts0000unse,/authors/OL6944198A/Encyclopaedia_Britannica_inc,//covers.openlibrary.org/b/olid/OL1317311M-M.jpg,Publish Date 1992|Publisher  Publications International|Language English|Pages 32,"Brief one-paragraph explanations of how a wide variety of things work or are made, from airplanes and boomerangs to VCRs and wine.   Read more Read less",1 Want to read|0 Currently reading|0 Have read
"Busy, buzzy bees",Allan Fowler,juvenile_literature,First published in 1995,/works/OL1893224W?edition=ia%3Abusybuzzybees0000fowl_x4z9,/authors/OL226665A/Allan_Fowler,//covers.openlibrary.org/b/olid/OL1274059M-M.jpg,Publish Date 1995|Publisher  Childrens Press|Language English|Pages 31,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|1 Have read
Gator or croc?,Allan Fowler,juvenile_literature,First published in 1996,/works/OL1893291W,/authors/OL226665A/Allan_Fowler,//covers.openlibrary.org/b/olid/OL976128M-M.jpg,Publish Date 1996|Publisher  Children's Press|Language English|Pages 31,Simple text and illustrations describe the differences between alligators and crocodiles.   Read more Read less,0 Want to read|0 Currently reading|0 Have read
The chicken or the egg?,Allan Fowler,juvenile_literature,First published in 1993,/works/OL1893236W?edition=ia%3Achickenoregg0000fowl,/authors/OL226665A/Allan_Fowler,//covers.openlibrary.org/b/olid/OL1730602M-M.jpg,Publish Date 1993|Publisher  Childrens Press|Language English|Pages 31,"A brief look at the physical characteristics, breeds, and habits of chickens and at how modern poultry farms produce eggs and chickens.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
Energy from the Sun,Allan Fowler,juvenile_literature,First published in 1998,/works/OL1893277W,/authors/OL226665A/Allan_Fowler,//covers.openlibrary.org/b/olid/OL9544022M-M.jpg,Publish Date March 1998|Publisher  Children's Press (CT)|Language English|Pages 32,This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
Europe,Allan Fowler,juvenile_literature,First published in 2001,/works/OL1893282W?edition=ia%3Aeurope0000fowl,/authors/OL226665A/Allan_Fowler,//covers.openlibrary.org/b/olid/OL6792261M-M.jpg,Publish Date 2001|Publisher  Children's Press|Language English|Pages 31,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|1 Have read
Wolfgang Amadeus Mozart,Richard Tames,juvenile_literature,First published in 1991,/works/OL1899306W?edition=ia%3Awolfgangamadeusm00tam_ofo,/authors/OL227351A/Richard_Tames,//covers.openlibrary.org/b/olid/OL1872714M-M.jpg,Publish Date 1991|Publisher  F. Watts|Language English|Pages 32,Examines Mozart's life and musical achievements in the context of his historical period.   Read more Read less,0 Want to read|0 Currently reading|0 Have read
Tchaikovsky (Life Times),Richard Tames,juvenile_literature,First published in 1991,/works/OL1899287W?edition=ia%3Apeterilyichtchai0000tame,/authors/OL227351A/Richard_Tames,//covers.openlibrary.org/b/olid/OL10770765M-M.jpg,"Publish Date May 30, 1991|Publisher  Franklin Watts Ltd|Pages 32",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Gun control,Laurie Beckelman,juvenile_literature,First published in 1999,/works/OL1898409W,/authors/OL227285A/Laurie_Beckelman,/images/icons/avatar_book-sm.png,Publish Date 1999|Publisher  Crestwood House|Language English,"Discusses gun control, presenting various scenarios and questions to help readers understand the debate and decide how to respond.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
'Daily Mirror' book of horses and ponies,"Roberts, Peter",juvenile_literature,First published in 1971,/works/OL18984585W,/authors/OL1461879A/Roberts_Peter,/images/icons/avatar_book-sm.png,Publish Date 1971|Publisher  Hamlyn|Language English|Pages 95,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Saints,Mary Le Duc O'Neill,juvenile_literature,First published in 1963,/works/OL1902656W?edition=ia%3Asaints0000unse_v3d8,/authors/OL227767A/Mary_Le_Duc_O'Neill,//covers.openlibrary.org/b/olid/OL5885129M-M.jpg,Publish Date 1963|Publisher  Doubleday|Language English|Pages 186,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The Crossroads,Taha F. Unal,juvenile_literature,First published in 1995,/works/OL19164919W,/authors/OL10383802A/Taha_F._Unal,/images/icons/avatar_book-sm.png,Publish Date 1995|Publisher  Kaynak House of Publication|Language English|Pages 171,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Smelling and Tasting (I Know That!),Claire Llewellyn,juvenile_literature,First published in 2005,/works/OL1919764W?edition=ia%3Asmellingtasting0000llew,/authors/OL230128A/Claire_Llewellyn,//covers.openlibrary.org/b/olid/OL12335482M-M.jpg,"Publish Date July 30, 2005|Publisher  Sea to Sea Publications|Language English|Pages 24",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Sound (I Know That!),Claire Llewellyn,juvenile_literature,First published in 2003,/works/OL1919773W?edition=ia%3Asound0000llew_o0p1,/authors/OL230128A/Claire_Llewellyn,//covers.openlibrary.org/b/olid/OL10772974M-M.jpg,"Publish Date October 9, 2003|Publisher  Franklin Watts Ltd|Pages 24",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
What's Creepy and Crawly? (Trailfinders),Claire Llewellyn,juvenile_literature,First published in 2002,/works/OL1919807W,/authors/OL230128A/Claire_Llewellyn,//covers.openlibrary.org/b/olid/OL11242078M-M.jpg,"Publish Date September 5, 2002|Publisher  Frances Lincoln Childrens Books|Pages 23",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Some snakes spit poison,Claire Llewellyn,juvenile_literature,First published in 1997,/works/OL1919771W?edition=ia%3Asomesnakesspitpo0000llew,/authors/OL230128A/Claire_Llewellyn,//covers.openlibrary.org/b/olid/OL1003650M-M.jpg,Publish Date 1997|Publisher  Copper Beech Books|Language English|Pages 32,"Provides information about different kinds of snakes, their physical characteristics, habits, and behavior.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
Weather,Claire Llewellyn,juvenile_literature,First published in 2006,/works/OL1919803W,/authors/OL230128A/Claire_Llewellyn,/images/icons/avatar_book-sm.png,Publish Date 2006|Publisher  Sea to Sea Publications|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Seashore and tides,Claire Llewellyn,juvenile_literature,First published in 2006,/works/OL1919748W?edition=ia%3Aseashoretides0000llew,/authors/OL230128A/Claire_Llewellyn,//covers.openlibrary.org/b/olid/OL3432047M-M.jpg,Publish Date 2006|Publisher  Sea to Sea Publications|Language English,This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
The sea,Claire Llewellyn,juvenile_literature,First published in 2003,/works/OL1919745W?edition=ia%3Asea0000llew,/authors/OL230128A/Claire_Llewellyn,//covers.openlibrary.org/b/olid/OL3682811M-M.jpg,Publish Date 2003|Publisher  Smart Apple Media|Language English,"A simple introduction to the world's oceans, covering the tides, creatures that live in the oceans, foods they provide, vessels that sail on the oceans, and more.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
